unit_id,witness,verse,kind,witness_reading,sr_reading
03:44026020:w21:orthography,03,Acts 26:20,orthography,επιστρεφει¯,επιστρεφειν
03:44026020:w24:substitution,03,Acts 26:20,substitution,θεον,θν
03:44026021:w10:addition,03,Acts 26:21,addition,το,
03:44026021:w11:orthography,03,Acts 26:21,orthography,διαχειρισασθαι,διαχειρησασθαι
03:44026021:w9:substitution,03,Acts 26:21,substitution,επειρω¯,επειρωντο
03:44026022:w14:orthography,03,Acts 26:22,orthography,μεικρω,μικρω
03:44026022:w22:orthography,03,Acts 26:22,orthography,τεοι,τε
03:44026022:w23:omission,03,Acts 26:22,omission,,οι
03:44026022:w7:orthography,03,Acts 26:22,orthography,θεου,θυ
03:44026023:w18:orthography,03,Acts 26:23,orthography,εθνεσι¯,εθνεσιν
03:44026025:w5:orthography,03,Acts 26:25,orthography,μαινομαι,μαινομε
03:44026025:w6:orthography,03,Acts 26:25,orthography,φησι,φησιν
03:44026025:w9:orthography,03,Acts 26:25,orthography,αλλ,αλλα
03:44026026:w11:substitution,03,Acts 26:26,substitution,λα¯,λανθανειν
03:44026026:w12:addition,03,Acts 26:26,addition,θανειν,
03:44026026:w15:omission,03,Acts 26:26,omission,,τι
03:44026026:w18:orthography,03,Acts 26:26,orthography,ουθε¯,ουθεν
03:44026026:w9:omission,03,Acts 26:26,omission,,και
03:44026027:w2:orthography,03,Acts 26:27,orthography,βασιλευσ,βασιλευ
03:44026028:w10:orthography,03,Acts 26:28,orthography,πειθεισ,πιθεισ
03:44026028:w11:orthography,03,Acts 26:28,orthography,χρειστιανον,χριστιανον
03:44026028:w5:orthography,03,Acts 26:28,orthography,το¯,τον
03:44026029:w13:omission,03,Acts 26:29,omission,,ολιγω
03:44026029:w27:substitution,03,Acts 26:29,substitution,και,καγω
03:44026029:w28:addition,03,Acts 26:29,addition,εγω,
03:44026029:w33:orthography,03,Acts 26:29,orthography,τουτω¯,τουτων
03:44026029:w9:addition,03,Acts 26:29,addition,ε¯,
03:44026030:w11:orthography,03,Acts 26:30,orthography,καιοι,και
03:44026030:w12:omission,03,Acts 26:30,omission,,οι
03:44026031:w13:omission,03,Acts 26:31,omission,,τι
03:44026031:w3:orthography,03,Acts 26:31,orthography,ελαλου¯,ελαλουν
03:44027001:w13:orthography,03,Acts 27:1,orthography,παυλο¯,παυλον
03:44027003:w4:orthography,03,Acts 27:3,orthography,κατηχθημε¯,κατηχθημεν
03:44027003:w6:orthography,03,Acts 27:3,orthography,σειδωνα,σιδονα
03:44027005:w11:orthography,03,Acts 27:5,orthography,κατηλθομεν,κατηλθαμεν
03:44027008:w14-15:transposition,03,Acts 27:8,transposition,ην πολισ,πολισ ην
03:44027008:w16:orthography,03,Acts 27:8,orthography,λασεα,λασσαια
03:44027010:w21:orthography,03,Acts 27:10,orthography,ψυχω¯,ψυχων
03:44027012:w19:orthography,03,Acts 27:12,orthography,φοινεικα,φοινικα
03:44027013:w8:substitution,03,Acts 27:13,substitution,αρα¯,αραντεσ
03:44027013:w9:addition,03,Acts 27:13,addition,τεσ,
03:44027018:w3:orthography,03,Acts 27:18,orthography,χειμαζομενω¯,χειμαζομενων
03:44027018:w7:orthography,03,Acts 27:18,orthography,εκβολη¯,εκβολην
03:44027019:w9:substitution,03,Acts 27:19,substitution,ερειψα¯,ερριψαν
03:44027020:w15:omission,03,Acts 27:20,omission,,λοιπον
03:44027020:w6:orthography,03,Acts 27:20,orthography,επιφαινοντω¯,επιφαινοντων
03:44027021:w14:orthography,03,Acts 27:21,orthography,με¯,μεν
03:44027021:w17:substitution,03,Acts 27:21,substitution,πειθαρχησα¯,πειθαρχησαντασ
03:44027021:w18:addition,03,Acts 27:21,addition,τασ,
03:44027021:w29:orthography,03,Acts 27:21,orthography,ταυτη¯,ταυτην
03:44027021:w3:orthography,03,Acts 27:21,orthography,ασιτειασ,ασιτιασ
03:44027023:w8:orthography,03,Acts 27:23,orthography,θεου,θυ
03:44027026:w5-6:transposition,03,Acts 27:26,transposition,ημασ δει,δει ημασ
03:44027027:w15:orthography,03,Acts 27:27,orthography,υπενοου¯,υπενοουν
03:44027027:w18:orthography,03,Acts 27:27,orthography,προσαχειν,προσαγειν
03:44027029:w11:orthography,03,Acts 27:29,orthography,ρειψαντεσ,ριψαντεσ
03:44027029:w14:substitution,03,Acts 27:29,substitution,ευχοντο,ηυχοντο
03:44027029:w15:orthography,03,Acts 27:29,orthography,ημερα¯,ημεραν
03:44027030:w22:orthography,03,Acts 27:30,orthography,εκτεινειν,εκτινειν
03:44027031:w12:orthography,03,Acts 27:31,orthography,μεινωσι¯,μεινωσιν
03:44027031:w17:orthography,03,Acts 27:31,orthography,σωθηναιου,σωθηναι
03:44027031:w18:omission,03,Acts 27:31,omission,,ου
03:44027032:w10:orthography,03,Acts 27:32,orthography,ειασαν,ιασαν
03:44027033:w1:substitution,03,Acts 27:33,substitution,αχρι,δε
03:44027033:w16:substitution,03,Acts 27:33,substitution,προσδοκω¯,προσδοκωντεσ
03:44027033:w17:addition,03,Acts 27:33,addition,τεσ,
03:44027033:w18:orthography,03,Acts 27:33,orthography,ασειτοι,ασιτοι
03:44027033:w2:substitution,03,Acts 27:33,substitution,δεου,ου
03:44027035:w15:orthography,03,Acts 27:35,orthography,εσθειειν,εσθιειν
03:44027037:w9:substitution,03,Acts 27:37,substitution,ωσ,διακοσιαι
03:44027039:w14:orthography,03,Acts 27:39,orthography,αιγιαλο¯,αιγιαλον
03:44027039:w8:substitution,03,Acts 27:39,substitution,εγεινωσκον,επεγινωσκον
03:44027040:w10:substitution,03,Acts 27:40,substitution,ανε¯,ανεντεσ
03:44027040:w11:addition,03,Acts 27:40,addition,τεσ,
03:44027040:w19:omission,03,Acts 27:40,omission,,των
03:44027040:w20:orthography,03,Acts 27:40,orthography,αρτομωνα,αρτεμωνα
03:44027042:w1:orthography,03,Acts 27:42,orthography,τω¯,των
03:44027042:w9:orthography,03,Acts 27:42,orthography,αποκτεινωσι¯,αποκτεινωσιν
03:44027043:w16:substitution,03,Acts 27:43,substitution,εκκολυμβαν,κολυμβαν
03:44027043:w17:substitution,03,Acts 27:43,substitution,απορ,αποριψαντασ
03:44027043:w18:addition,03,Acts 27:43,addition,ρειψαντασ,
03:44027043:w23:orthography,03,Acts 27:43,orthography,εξειεναι,εξιεναι
03:44027043:w7:orthography,03,Acts 27:43,orthography,παυλο¯,παυλον
03:44028001:w6:addition,03,Acts 28:1,addition,xμελιτη,
03:44028004:w3:orthography,03,Acts 28:4,orthography,ειδαν,ιδον
03:44028005:w2:orthography,03,Acts 28:5,orthography,με¯,μεν
03:44028006:w18:substitution,03,Acts 28:6,substitution,μη,μηδεν
03:44028006:w19:addition,03,Acts 28:6,addition,θεν,
03:44028006:w22:orthography,03,Acts 28:6,orthography,αυτο¯,αυτον
03:44028006:w25:orthography,03,Acts 28:6,orthography,ελεγαν,ελεγον
03:44028006:w26:orthography,03,Acts 28:6,orthography,αυτο¯,αυτον
03:44028006:w5:orthography,03,Acts 28:6,orthography,μελλειν,μελλιν
03:44028006:w6:orthography,03,Acts 28:6,orthography,πιμπρασθαι,πιπρασθαι
03:44028006:w8:orthography,03,Acts 28:6,orthography,καταπειπτειν,καταπιπτιν
03:44028007:w19-20:transposition,03,Acts 28:7,transposition,ημερασ τρεισ,τρισ ημερασ
03:44028007:w22:orthography,03,Acts 28:7,orthography,εξενισε¯,εξενισεν
03:44028007:w7:orthography,03,Acts 28:7,orthography,εκεινο¯,εκεινον
03:44028008:w19:addition,03,Acts 28:8,addition,ευξαμενοσ,
03:44028008:w24:orthography,03,Acts 28:8,orthography,ειασατο,ιασατο
03:44028009:w1:substitution,03,Acts 28:9,substitution,τουτου,δε
03:44028009:w12:substitution,03,Acts 28:9,substitution,προσηρχο¯,προσηρχοντο
03:44028009:w2:substitution,03,Acts 28:9,substitution,δε,γενομενου
03:44028009:w3:substitution,03,Acts 28:9,substitution,γενομενου,και
03:44028010:w4:orthography,03,Acts 28:10,orthography,τειμαισ,τιμαισ
03:44028010:w5:orthography,03,Acts 28:10,orthography,ετειμησαν,ετιμησαν
03:44028012:w4:substitution,03,Acts 28:12,substitution,συρα,συρακουσασ
03:44028012:w5:substitution,03,Acts 28:12,substitution,κουσσασ,επεμειναμεν
03:44028012:w6:substitution,03,Acts 28:12,substitution,επεμειναμε¯,ημερασ
03:44028012:w7:substitution,03,Acts 28:12,substitution,ημεραισ,τρισ
03:44028012:w8:addition,03,Acts 28:12,addition,τρισιν,
03:44028013:w12:orthography,03,Acts 28:13,orthography,δευτεραιοι,δευτερεοι
03:44028013:w5:orthography,03,Acts 28:13,orthography,ρηγειον,ρηγιον
03:44028014:w10:orthography,03,Acts 28:14,orthography,καιου,και
03:44028014:w11:orthography,03,Acts 28:14,orthography,τωσ,ουτωσ
03:44028015:w1:substitution,03,Acts 28:15,substitution,κακειθεν,οι
03:44028015:w10:addition,03,Acts 28:15,addition,τησιν,
03:44028015:w9:substitution,03,Acts 28:15,substitution,απα¯,απαντησιν
03:44028016:w11:omission,03,Acts 28:16,omission,,εαυτον
03:44028016:w12:addition,03,Acts 28:16,addition,συ¯,
03:44028016:w5:orthography,03,Acts 28:16,orthography,ρωμη¯,ρωμην
03:44028017:w39:orthography,03,Acts 28:17,orthography,τω¯,των
03:44028017:w7:orthography,03,Acts 28:17,orthography,αυτο¯,αυτον
03:44028020:w11:orthography,03,Acts 28:20,orthography,ενεκεν,εινεκεν
03:44028020:w18:orthography,03,Acts 28:20,orthography,αλυσι¯,αλυσιν
03:44028021:w18:orthography,03,Acts 28:21,orthography,τω¯,των
03:44028021:w20:orthography,03,Acts 28:21,orthography,απηγγειλε¯,απηγγειλεν
03:44028023:w18:orthography,03,Acts 28:23,orthography,θεου,θυ
03:44028024:w1:substitution,03,Acts 28:24,substitution,καιοι,οι
03:44028024:w3:orthography,03,Acts 28:24,orthography,επειθοντο,επιθοντο
03:44028025:w16:orthography,03,Acts 28:25,orthography,πνευ,πνα
03:44028025:w17:addition,03,Acts 28:25,addition,μα,
03:44028025:w7:substitution,03,Acts 28:25,substitution,ειπο¯,ειποντοσ
03:44028025:w8:addition,03,Acts 28:25,addition,τοσ,
03:44028026:w11:addition,03,Acts 28:26,addition,καιου,
03:44028026:w11:omission,03,Acts 28:26,omission,,και
03:44028026:w16:substitution,03,Acts 28:26,substitution,βλεποντεσ,ου
03:44028026:w17:addition,03,Acts 28:26,addition,βλεψετε,
03:44028028:w13:orthography,03,Acts 28:28,orthography,θεου,θυ
03:44028028:w3:substitution,03,Acts 28:28,substitution,υμιν,εστω
03:44028028:w4:substitution,03,Acts 28:28,substitution,εστω,υμιν
03:44028030:w1:orthography,03,Acts 28:30,orthography,ενεμεινεν,ενεμινεν
03:44028030:w3:orthography,03,Acts 28:30,orthography,διετιαν,διαιτιαν
03:44028031:w11:substitution,03,Acts 28:31,substitution,κυριου,κυ
03:44028031:w13:substitution,03,Acts 28:31,substitution,χριστου,χυ
03:44028031:w5:orthography,03,Acts 28:31,orthography,θεου,θυ
03:45001001:w10:orthography,03,Rom 1:1,orthography,θεου,θυ
03:45001001:w3:substitution,03,Rom 1:1,substitution,χριστου,χυ
03:45001005:w11:orthography,03,Rom 1:5,orthography,πασι,πασιν
03:45001006:w8:substitution,03,Rom 1:6,substitution,χριστου,χυ
03:45001007:w1:orthography,03,Rom 1:7,orthography,πασι,πασιν
03:45001007:w15:orthography,03,Rom 1:7,orthography,θεου,θυ
03:45001007:w19:substitution,03,Rom 1:7,substitution,κυριου,κυ
03:45001007:w21:substitution,03,Rom 1:7,substitution,χριστου,χυ
03:45001007:w7:orthography,03,Rom 1:7,orthography,θεου,θυ
03:45001008:w12:addition,03,Rom 1:8,addition,υμω¯,
03:45001008:w17:omission,03,Rom 1:8,omission,,οτι
03:45001008:w9:substitution,03,Rom 1:8,substitution,χριστου,χυ
03:45001009:w20:orthography,03,Rom 1:9,orthography,αδιαλιπτωσ,αδιαλειπτωσ
03:45001009:w21:orthography,03,Rom 1:9,orthography,μνειαν,μνιαν
03:45001010:w16:orthography,03,Rom 1:10,orthography,θεου,θυ
03:45001011:w3:orthography,03,Rom 1:11,orthography,ιδει¯,ιδειν
03:45001013:w24:orthography,03,Rom 1:13,orthography,υμι¯,υμιν
03:45001014:w1:orthography,03,Rom 1:14,orthography,ελλησι¯,ελλησιν
03:45001014:w9:orthography,03,Rom 1:14,orthography,οφειλετησ,οφιλετησ
03:45001015:w1:orthography,03,Rom 1:15,orthography,ουτωσ,ουτω
03:45001016:w17:omission,03,Rom 1:16,omission,,πρωτον
03:45001016:w8:orthography,03,Rom 1:16,orthography,θεου,θυ
03:45001017:w3:orthography,03,Rom 1:17,orthography,θεου,θυ
03:45001018:w4:orthography,03,Rom 1:18,orthography,θεου,θυ
03:45001019:w5:orthography,03,Rom 1:19,orthography,θεου,θυ
03:45001023:w14:orthography,03,Rom 1:23,orthography,πετεινω¯,πετεινων
03:45001023:w2:orthography,03,Rom 1:23,orthography,ηλλαξα¯,ηλλαξαν
03:45001023:w7:orthography,03,Rom 1:23,orthography,θεου,θυ
03:45001024:w15:orthography,03,Rom 1:24,orthography,ατειμαζεσθαι,ατιμαζεσθαι
03:45001025:w11:orthography,03,Rom 1:25,orthography,εσεβασθησα¯,εσεβασθησαν
03:45001025:w3:orthography,03,Rom 1:25,orthography,τη¯,την
03:45001025:w6:orthography,03,Rom 1:25,orthography,θεου,θυ
03:45001026:w22:orthography,03,Rom 1:26,orthography,φυσι¯,φυσιν
03:45001026:w9:orthography,03,Rom 1:26,orthography,ατειμιασ,ατιμιασ
03:45001027:w1:substitution,03,Rom 1:27,substitution,ομοιωσ,τε
03:45001027:w2:orthography,03,Rom 1:27,orthography,τε,και
03:45001027:w3:substitution,03,Rom 1:27,substitution,καιοι,οι
03:45001027:w33:orthography,03,Rom 1:27,orthography,αυτοισ,εαυτοισ
03:45001028:w10:orthography,03,Rom 1:28,orthography,παρεδωκε¯,παρεδωκεν
03:45001028:w6:substitution,03,Rom 1:28,substitution,θεον,θν
03:45001029:w12:orthography,03,Rom 1:29,orthography,κακοηθιασ,κακοηθειασ
03:45001032:w18:substitution,03,Rom 1:32,substitution,ποιουντεσ,ποιουσιν
03:45001032:w21:substitution,03,Rom 1:32,substitution,συνευδοκουντεσ,συνευδοκουσιν
03:45001032:w5:orthography,03,Rom 1:32,orthography,θεου,θυ
03:45001032:w6:substitution,03,Rom 1:32,substitution,επιγεινωσκοντεσ,επιγνοντεσ
03:45002001:w12:orthography,03,Rom 2:1,orthography,κρεινεισ,κρινεισ
03:45002001:w16:orthography,03,Rom 2:1,orthography,κατακρεινεισ,κατακρινεισ
03:45002001:w22:orthography,03,Rom 2:1,orthography,κρεινων,κρινων
03:45002001:w8:orthography,03,Rom 2:1,orthography,κρεινων,κρινων
03:45002002:w7:orthography,03,Rom 2:2,orthography,θεου,θυ
03:45002003:w21:orthography,03,Rom 2:3,orthography,θεου,θυ
03:45002003:w7:orthography,03,Rom 2:3,orthography,κρεινων,κρινων
03:45002004:w19:orthography,03,Rom 2:4,orthography,θεου,θυ
03:45002005:w19:orthography,03,Rom 2:5,orthography,θεου,θυ
03:45002008:w4:orthography,03,Rom 2:8,orthography,ερειθιασ,εριθειασ
03:45002008:w6:orthography,03,Rom 2:8,orthography,απειθουσιν,απιθουσι
03:45002010:w4:orthography,03,Rom 2:10,orthography,τειμη,τιμη
03:45002013:w8:omission,03,Rom 2:13,omission,,τω
03:45002015:w2:orthography,03,Rom 2:15,orthography,ενδεικνυνται,ενδικνυνται
03:45002016:w16:substitution,03,Rom 2:16,substitution,χριστου,χυ
03:45002019:w8:orthography,03,Rom 2:19,orthography,τω¯,των
03:45002020:w1:orthography,03,Rom 2:20,orthography,παιδευτη¯,παιδευτην
03:45002020:w3:orthography,03,Rom 2:20,orthography,διδασκαλο¯,διδασκαλον
03:45002022:w9:orthography,03,Rom 2:22,orthography,ειδωλα,ιδωλα
03:45002023:w11:substitution,03,Rom 2:23,substitution,θεον,θν
03:45002023:w12:orthography,03,Rom 2:23,orthography,ατειμαζεισ,ατιμαζεισ
03:45002024:w11:orthography,03,Rom 2:24,orthography,εθνεσι¯,εθνεσιν
03:45002024:w5:orthography,03,Rom 2:24,orthography,θεου,θυ
03:45002028:w14:orthography,03,Rom 2:28,orthography,ε¯,εν
03:45002029:w11:substitution,03,Rom 2:29,substitution,πνευματι,πνι
03:45002029:w20:orthography,03,Rom 2:29,orthography,αλ,αλλ
03:45002029:w21:addition,03,Rom 2:29,addition,λα,
03:45002029:w24:orthography,03,Rom 2:29,orthography,θεου,θυ
